data_venda,sku_id,regiao,qtd_vendida,qtd_perdida_ruptura,receita_realizada,receita_perdida,canal
2024-02-01,SKU-084,Centro-Oeste,35,0,476.7,0.0,Supermercado
2024-03-01,SKU-084,Centro-Oeste,19,0,258.78,0.0,Supermercado
2024-04-01,SKU-084,Centro-Oeste,29,0,394.98,0.0,Atacado
2024-05-01,SKU-084,Centro-Oeste,7,0,95.34,0.0,Farmácia
2024-06-01,SKU-084,Centro-Oeste,17,0,231.54,0.0,Atacado
2024-07-01,SKU-084,Centro-Oeste,21,0,286.02,0.0,Atacado
2024-08-01,SKU-084,Centro-Oeste,26,0,354.12,0.0,Farmácia
2024-09-01,SKU-084,Centro-Oeste,18,0,245.16,0.0,Supermercado
2024-10-01,SKU-084,Centro-Oeste,39,0,531.18,0.0,Supermercado
2024-11-01,SKU-084,Centro-Oeste,11,0,149.82,0.0,Atacado
2024-12-01,SKU-084,Centro-Oeste,38,0,517.56,0.0,Farmácia
2024-01-01,SKU-085,Sul,6,0,41.7,0.0,Atacado
2024-02-01,SKU-085,Sul,12,0,83.4,0.0,Supermercado
2024-03-01,SKU-085,Sul,36,0,250.2,0.0,Atacado
2024-04-01,SKU-085,Sul,32,0,222.4,0.0,Supermercado
2024-05-01,SKU-085,Sul,22,0,152.9,0.0,Atacado
2024-06-01,SKU-085,Sul,7,0,48.65,0.0,Farmácia
2024-07-01,SKU-085,Sul,15,0,104.25,0.0,Supermercado
2024-08-01,SKU-085,Sul,37,0,257.15,0.0,Farmácia
2024-09-01,SKU-085,Sul,37,0,257.15,0.0,Atacado
2024-10-01,SKU-085,Sul,34,0,236.3,0.0,Supermercado
2024-11-01,SKU-085,Sul,32,0,222.4,0.0,Farmácia
2024-12-01,SKU-085,Sul,11,0,76.45,0.0,Atacado
2024-01-01,SKU-085,Sudeste,25,0,173.75,0.0,Supermercado
2024-02-01,SKU-085,Sudeste,34,0,236.3,0.0,Atacado
2024-03-01,SKU-085,Sudeste,19,0,132.05,0.0,Farmácia
2024-04-01,SKU-085,Sudeste,20,0,139.0,0.0,Supermercado
2024-05-01,SKU-085,Sudeste,9,0,62.55,0.0,Supermercado
2024-06-01,SKU-085,Sudeste,7,0,48.65,0.0,Farmácia
2024-07-01,SKU-085,Sudeste,39,0,271.05,0.0,Supermercado
2024-08-01,SKU-085,Sudeste,33,0,229.35,0.0,Supermercado
2024-09-01,SKU-085,Sudeste,31,0,215.45,0.0,Atacado
2024-10-01,SKU-085,Sudeste,12,0,83.4,0.0,Supermercado
2024-11-01,SKU-085,Sudeste,29,0,201.55,0.0,Farmácia
2024-12-01,SKU-085,Sudeste,35,0,243.25,0.0,Supermercado
2024-01-01,SKU-085,Centro-Oeste,15,0,104.25,0.0,Atacado
2024-02-01,SKU-085,Centro-Oeste,9,0,62.55,0.0,Atacado
2024-03-01,SKU-085,Centro-Oeste,14,0,97.3,0.0,Atacado
2024-04-01,SKU-085,Centro-Oeste,12,0,83.4,0.0,Atacado
2024-05-01,SKU-085,Centro-Oeste,36,0,250.2,0.0,Farmácia
2024-06-01,SKU-085,Centro-Oeste,39,0,271.05,0.0,Atacado
2024-07-01,SKU-085,Centro-Oeste,28,0,194.6,0.0,Atacado
2024-08-01,SKU-085,Centro-Oeste,15,0,104.25,0.0,Atacado
2024-09-01,SKU-085,Centro-Oeste,9,0,62.55,0.0,Supermercado
2024-10-01,SKU-085,Centro-Oeste,30,0,208.5,0.0,Atacado
2024-11-01,SKU-085,Centro-Oeste,38,0,264.1,0.0,Farmácia
2024-12-01,SKU-085,Centro-Oeste,11,0,76.45,0.0,Supermercado
2024-01-01,SKU-086,Sul,27,0,402.57,0.0,Atacado
2024-02-01,SKU-086,Sul,40,0,596.4,0.0,Atacado
2024-03-01,SKU-086,Sul,28,0,417.48,0.0,Supermercado
2024-04-01,SKU-086,Sul,34,0,506.94,0.0,Farmácia
2024-05-01,SKU-086,Sul,19,0,283.29,0.0,Atacado
2024-06-01,SKU-086,Sul,22,0,328.02,0.0,Farmácia
2024-07-01,SKU-086,Sul,34,0,506.94,0.0,Farmácia
2024-08-01,SKU-086,Sul,18,0,268.38,0.0,Supermercado
2024-09-01,SKU-086,Sul,38,0,566.58,0.0,Farmácia
2024-10-01,SKU-086,Sul,28,0,417.48,0.0,Supermercado
2024-11-01,SKU-086,Sul,30,0,447.3,0.0,Atacado
2024-12-01,SKU-086,Sul,6,0,89.46,0.0,Supermercado
2024-01-01,SKU-086,Sudeste,12,0,178.92,0.0,Supermercado
2024-02-01,SKU-086,Sudeste,21,0,313.11,0.0,Supermercado
2024-03-01,SKU-086,Sudeste,40,0,596.4,0.0,Supermercado
2024-04-01,SKU-086,Sudeste,11,0,164.01,0.0,Atacado
2024-05-01,SKU-086,Sudeste,24,0,357.84,0.0,Supermercado
2024-06-01,SKU-086,Sudeste,5,0,74.55,0.0,Farmácia
2024-07-01,SKU-086,Sudeste,22,0,328.02,0.0,Farmácia
2024-08-01,SKU-086,Sudeste,33,0,492.03,0.0,Farmácia
2024-09-01,SKU-086,Sudeste,31,0,462.21,0.0,Supermercado
2024-10-01,SKU-086,Sudeste,14,0,208.74,0.0,Farmácia
2024-11-01,SKU-086,Sudeste,12,0,178.92,0.0,Farmácia
2024-12-01,SKU-086,Sudeste,32,0,477.12,0.0,Farmácia
2024-01-01,SKU-086,Centro-Oeste,7,0,104.37,0.0,Supermercado
2024-02-01,SKU-086,Centro-Oeste,36,0,536.76,0.0,Supermercado
2024-03-01,SKU-086,Centro-Oeste,31,0,462.21,0.0,Farmácia
2024-04-01,SKU-086,Centro-Oeste,15,0,223.65,0.0,Atacado
2024-05-01,SKU-086,Centro-Oeste,40,0,596.4,0.0,Farmácia
2024-06-01,SKU-086,Centro-Oeste,26,0,387.66,0.0,Atacado
2024-07-01,SKU-086,Centro-Oeste,24,0,357.84,0.0,Atacado
2024-08-01,SKU-086,Centro-Oeste,34,0,506.94,0.0,Farmácia
2024-09-01,SKU-086,Centro-Oeste,22,0,328.02,0.0,Farmácia
2024-10-01,SKU-086,Centro-Oeste,36,0,536.76,0.0,Supermercado
2024-11-01,SKU-086,Centro-Oeste,14,0,208.74,0.0,Atacado
2024-12-01,SKU-086,Centro-Oeste,12,0,178.92,0.0,Supermercado
2024-01-01,SKU-087,Sul,35,0,694.05,0.0,Atacado
2024-02-01,SKU-087,Sul,17,0,337.11,0.0,Atacado
2024-03-01,SKU-087,Sul,31,0,614.73,0.0,Supermercado
2024-04-01,SKU-087,Sul,25,0,495.75,0.0,Atacado
2024-05-01,SKU-087,Sul,33,0,654.39,0.0,Supermercado
2024-06-01,SKU-087,Sul,28,0,555.24,0.0,Atacado
2024-07-01,SKU-087,Sul,34,0,674.22,0.0,Atacado
2024-08-01,SKU-087,Sul,20,0,396.6,0.0,Atacado
2024-09-01,SKU-087,Sul,35,0,694.05,0.0,Atacado
2024-10-01,SKU-087,Sul,8,0,158.64,0.0,Farmácia
2024-11-01,SKU-087,Sul,25,0,495.75,0.0,Atacado
2024-12-01,SKU-087,Sul,14,0,277.62,0.0,Farmácia
2024-01-01,SKU-087,Sudeste,8,0,158.64,0.0,Supermercado
2024-02-01,SKU-087,Sudeste,36,0,713.88,0.0,Supermercado
2024-03-01,SKU-087,Sudeste,12,0,237.96,0.0,Supermercado
2024-04-01,SKU-087,Sudeste,25,0,495.75,0.0,Atacado
2024-05-01,SKU-087,Sudeste,30,0,594.9,0.0,Farmácia
2024-06-01,SKU-087,Sudeste,11,0,218.13,0.0,Farmácia
2024-07-01,SKU-087,Sudeste,23,0,456.09,0.0,Supermercado
2024-08-01,SKU-087,Sudeste,6,0,118.98,0.0,Farmácia
2024-09-01,SKU-087,Sudeste,8,0,158.64,0.0,Supermercado
2024-10-01,SKU-087,Sudeste,27,0,535.41,0.0,Farmácia
2024-11-01,SKU-087,Sudeste,8,0,158.64,0.0,Supermercado
2024-12-01,SKU-087,Sudeste,23,0,456.09,0.0,Farmácia
2024-01-01,SKU-087,Centro-Oeste,17,0,337.11,0.0,Farmácia
2024-02-01,SKU-087,Centro-Oeste,31,0,614.73,0.0,Farmácia
2024-03-01,SKU-087,Centro-Oeste,30,0,594.9,0.0,Atacado
2024-04-01,SKU-087,Centro-Oeste,34,0,674.22,0.0,Supermercado
2024-05-01,SKU-087,Centro-Oeste,14,0,277.62,0.0,Supermercado
2024-06-01,SKU-087,Centro-Oeste,5,0,99.15,0.0,Supermercado
2024-07-01,SKU-087,Centro-Oeste,12,0,237.96,0.0,Supermercado
2024-08-01,SKU-087,Centro-Oeste,33,0,654.39,0.0,Farmácia
2024-09-01,SKU-087,Centro-Oeste,34,0,674.22,0.0,Atacado
2024-10-01,SKU-087,Centro-Oeste,33,0,654.39,0.0,Farmácia
2024-11-01,SKU-087,Centro-Oeste,18,0,356.94,0.0,Supermercado
2024-12-01,SKU-087,Centro-Oeste,25,0,495.75,0.0,Atacado
2024-01-01,SKU-088,Sul,31,0,197.78,0.0,Farmácia
2024-02-01,SKU-088,Sul,16,0,102.08,0.0,Supermercado
2024-03-01,SKU-088,Sul,34,0,216.92,0.0,Atacado
2024-04-01,SKU-088,Sul,6,0,38.28,0.0,Farmácia
2024-05-01,SKU-088,Sul,23,0,146.74,0.0,Atacado
2024-06-01,SKU-088,Sul,37,0,236.06,0.0,Farmácia
2024-07-01,SKU-088,Sul,11,0,70.18,0.0,Atacado
2024-08-01,SKU-088,Sul,31,0,197.78,0.0,Supermercado
2024-09-01,SKU-088,Sul,30,0,191.4,0.0,Supermercado
2024-10-01,SKU-088,Sul,15,0,95.7,0.0,Farmácia
2024-11-01,SKU-088,Sul,7,0,44.66,0.0,Supermercado
2024-12-01,SKU-088,Sul,27,0,172.26,0.0,Farmácia
2024-01-01,SKU-088,Sudeste,20,0,127.6,0.0,Supermercado
2024-02-01,SKU-088,Sudeste,30,0,191.4,0.0,Farmácia
2024-03-01,SKU-088,Sudeste,19,0,121.22,0.0,Atacado
2024-04-01,SKU-088,Sudeste,9,0,57.42,0.0,Atacado
2024-05-01,SKU-088,Sudeste,37,0,236.06,0.0,Supermercado
2024-06-01,SKU-088,Sudeste,31,0,197.78,0.0,Supermercado
2024-07-01,SKU-088,Sudeste,35,0,223.3,0.0,Supermercado
2024-08-01,SKU-088,Sudeste,26,0,165.88,0.0,Farmácia
2024-09-01,SKU-088,Sudeste,8,0,51.04,0.0,Supermercado
2024-10-01,SKU-088,Sudeste,29,0,185.02,0.0,Supermercado
2024-11-01,SKU-088,Sudeste,37,0,236.06,0.0,Supermercado
2024-12-01,SKU-088,Sudeste,7,0,44.66,0.0,Farmácia
2024-01-01,SKU-088,Centro-Oeste,18,0,114.84,0.0,Atacado
2024-02-01,SKU-088,Centro-Oeste,6,0,38.28,0.0,Supermercado
2024-03-01,SKU-088,Centro-Oeste,11,0,70.18,0.0,Supermercado
2024-04-01,SKU-088,Centro-Oeste,27,0,172.26,0.0,Supermercado
2024-05-01,SKU-088,Centro-Oeste,16,0,102.08,0.0,Farmácia
2024-06-01,SKU-088,Centro-Oeste,9,0,57.42,0.0,Supermercado
2024-07-01,SKU-088,Centro-Oeste,21,0,133.98,0.0,Farmácia
2024-08-01,SKU-088,Centro-Oeste,35,0,223.3,0.0,Farmácia
2024-09-01,SKU-088,Centro-Oeste,10,0,63.8,0.0,Farmácia
2024-10-01,SKU-088,Centro-Oeste,14,0,89.32,0.0,Farmácia
2024-11-01,SKU-088,Centro-Oeste,8,0,51.04,0.0,Atacado
2024-12-01,SKU-088,Centro-Oeste,32,0,204.16,0.0,Atacado
2024-01-01,SKU-089,Sul,33,0,568.26,0.0,Supermercado
2024-02-01,SKU-089,Sul,30,0,516.6,0.0,Supermercado
2024-03-01,SKU-089,Sul,23,0,396.06,0.0,Supermercado
2024-04-01,SKU-089,Sul,5,0,86.1,0.0,Atacado
2024-05-01,SKU-089,Sul,19,0,327.18,0.0,Supermercado
2024-06-01,SKU-089,Sul,16,0,275.52,0.0,Atacado
2024-07-01,SKU-089,Sul,15,0,258.3,0.0,Supermercado
2024-08-01,SKU-089,Sul,12,0,206.64,0.0,Atacado
2024-09-01,SKU-089,Sul,31,0,533.82,0.0,Atacado
2024-10-01,SKU-089,Sul,22,0,378.84,0.0,Atacado
2024-11-01,SKU-089,Sul,26,0,447.72,0.0,Farmácia
2024-12-01,SKU-089,Sul,15,0,258.3,0.0,Farmácia
2024-01-01,SKU-089,Sudeste,32,0,551.04,0.0,Atacado
2024-02-01,SKU-089,Sudeste,34,0,585.48,0.0,Farmácia
2024-03-01,SKU-089,Sudeste,5,0,86.1,0.0,Atacado
2024-04-01,SKU-089,Sudeste,40,0,688.8,0.0,Supermercado
2024-05-01,SKU-089,Sudeste,20,0,344.4,0.0,Farmácia
2024-06-01,SKU-089,Sudeste,7,0,120.54,0.0,Atacado
2024-07-01,SKU-089,Sudeste,33,0,568.26,0.0,Supermercado
2024-08-01,SKU-089,Sudeste,16,0,275.52,0.0,Farmácia
2024-09-01,SKU-089,Sudeste,19,0,327.18,0.0,Farmácia
2024-10-01,SKU-089,Sudeste,33,0,568.26,0.0,Supermercado
2024-11-01,SKU-089,Sudeste,40,0,688.8,0.0,Atacado
2024-12-01,SKU-089,Sudeste,23,0,396.06,0.0,Supermercado
2024-01-01,SKU-089,Centro-Oeste,26,0,447.72,0.0,Supermercado
2024-02-01,SKU-089,Centro-Oeste,13,0,223.86,0.0,Supermercado
2024-03-01,SKU-089,Centro-Oeste,12,0,206.64,0.0,Supermercado
2024-04-01,SKU-089,Centro-Oeste,12,0,206.64,0.0,Supermercado
2024-05-01,SKU-089,Centro-Oeste,33,0,568.26,0.0,Farmácia
2024-06-01,SKU-089,Centro-Oeste,27,0,464.94,0.0,Farmácia
2024-07-01,SKU-089,Centro-Oeste,28,0,482.16,0.0,Atacado
2024-08-01,SKU-089,Centro-Oeste,5,0,86.1,0.0,Supermercado
2024-09-01,SKU-089,Centro-Oeste,15,0,258.3,0.0,Supermercado
2024-10-01,SKU-089,Centro-Oeste,28,0,482.16,0.0,Atacado
2024-11-01,SKU-089,Centro-Oeste,40,0,688.8,0.0,Farmácia
2024-12-01,SKU-089,Centro-Oeste,39,0,671.58,0.0,Supermercado
2024-01-01,SKU-090,Sul,22,0,463.32,0.0,Supermercado
2024-02-01,SKU-090,Sul,10,0,210.6,0.0,Supermercado
2024-03-01,SKU-090,Sul,17,0,358.02,0.0,Farmácia
2024-04-01,SKU-090,Sul,39,0,821.34,0.0,Supermercado
2024-05-01,SKU-090,Sul,32,0,673.92,0.0,Atacado
2024-06-01,SKU-090,Sul,16,0,336.96,0.0,Atacado
2024-07-01,SKU-090,Sul,40,0,842.4,0.0,Supermercado
2024-08-01,SKU-090,Sul,14,0,294.84,0.0,Supermercado
2024-09-01,SKU-090,Sul,20,0,421.2,0.0,Supermercado
2024-10-01,SKU-090,Sul,32,0,673.92,0.0,Supermercado
2024-11-01,SKU-090,Sul,7,0,147.42,0.0,Farmácia
2024-12-01,SKU-090,Sul,16,0,336.96,0.0,Supermercado
2024-01-01,SKU-090,Sudeste,27,0,568.62,0.0,Supermercado
2024-02-01,SKU-090,Sudeste,28,0,589.68,0.0,Farmácia
2024-03-01,SKU-090,Sudeste,35,0,737.1,0.0,Farmácia
2024-04-01,SKU-090,Sudeste,33,0,694.98,0.0,Atacado
2024-05-01,SKU-090,Sudeste,28,0,589.68,0.0,Atacado
2024-06-01,SKU-090,Sudeste,17,0,358.02,0.0,Farmácia
2024-07-01,SKU-090,Sudeste,38,0,800.28,0.0,Supermercado
2024-08-01,SKU-090,Sudeste,26,0,547.56,0.0,Supermercado
2024-09-01,SKU-090,Sudeste,9,0,189.54,0.0,Farmácia
2024-10-01,SKU-090,Sudeste,34,0,716.04,0.0,Farmácia
2024-11-01,SKU-090,Sudeste,22,0,463.32,0.0,Farmácia
2024-12-01,SKU-090,Sudeste,26,0,547.56,0.0,Supermercado
2024-01-01,SKU-090,Centro-Oeste,6,0,126.36,0.0,Atacado
2024-02-01,SKU-090,Centro-Oeste,9,0,189.54,0.0,Atacado
2024-03-01,SKU-090,Centro-Oeste,36,0,758.16,0.0,Atacado
2024-04-01,SKU-090,Centro-Oeste,15,0,315.9,0.0,Supermercado
2024-05-01,SKU-090,Centro-Oeste,17,0,358.02,0.0,Farmácia
2024-06-01,SKU-090,Centro-Oeste,31,0,652.86,0.0,Supermercado
2024-07-01,SKU-090,Centro-Oeste,30,0,631.8,0.0,Farmácia
2024-08-01,SKU-090,Centro-Oeste,29,0,610.74,0.0,Supermercado
2024-09-01,SKU-090,Centro-Oeste,25,0,526.5,0.0,Farmácia
2024-10-01,SKU-090,Centro-Oeste,32,0,673.92,0.0,Farmácia
2024-11-01,SKU-090,Centro-Oeste,20,0,421.2,0.0,Supermercado
2024-12-01,SKU-090,Centro-Oeste,14,0,294.84,0.0,Farmácia
2024-01-01,SKU-091,Sul,21,0,366.66,0.0,Farmácia
2024-02-01,SKU-091,Sul,7,0,122.22,0.0,Supermercado
2024-03-01,SKU-091,Sul,37,0,646.02,0.0,Atacado
2024-04-01,SKU-091,Sul,5,0,87.3,0.0,Farmácia
2024-05-01,SKU-091,Sul,22,0,384.12,0.0,Farmácia
2024-06-01,SKU-091,Sul,11,0,192.06,0.0,Atacado
2024-07-01,SKU-091,Sul,33,0,576.18,0.0,Farmácia
2024-08-01,SKU-091,Sul,40,0,698.4,0.0,Farmácia
2024-09-01,SKU-091,Sul,22,0,384.12,0.0,Atacado
2024-10-01,SKU-091,Sul,40,0,698.4,0.0,Farmácia
2024-11-01,SKU-091,Sul,21,0,366.66,0.0,Atacado
2024-12-01,SKU-091,Sul,33,0,576.18,0.0,Farmácia
2024-01-01,SKU-091,Sudeste,40,0,698.4,0.0,Supermercado
2024-02-01,SKU-091,Sudeste,12,0,209.52,0.0,Atacado
2024-03-01,SKU-091,Sudeste,30,0,523.8,0.0,Farmácia
2024-04-01,SKU-091,Sudeste,12,0,209.52,0.0,Atacado
2024-05-01,SKU-091,Sudeste,20,0,349.2,0.0,Supermercado
2024-06-01,SKU-091,Sudeste,5,0,87.3,0.0,Farmácia
2024-07-01,SKU-091,Sudeste,6,0,104.76,0.0,Atacado
2024-08-01,SKU-091,Sudeste,37,0,646.02,0.0,Supermercado
2024-09-01,SKU-091,Sudeste,5,0,87.3,0.0,Atacado
2024-10-01,SKU-091,Sudeste,37,0,646.02,0.0,Supermercado
2024-11-01,SKU-091,Sudeste,39,0,680.94,0.0,Farmácia
2024-12-01,SKU-091,Sudeste,22,0,384.12,0.0,Farmácia
2024-01-01,SKU-091,Centro-Oeste,17,0,296.82,0.0,Farmácia
2024-02-01,SKU-091,Centro-Oeste,23,0,401.58,0.0,Farmácia
2024-03-01,SKU-091,Centro-Oeste,6,0,104.76,0.0,Atacado
2024-04-01,SKU-091,Centro-Oeste,7,0,122.22,0.0,Supermercado
2024-05-01,SKU-091,Centro-Oeste,12,0,209.52,0.0,Atacado
2024-06-01,SKU-091,Centro-Oeste,8,0,139.68,0.0,Atacado
2024-07-01,SKU-091,Centro-Oeste,29,0,506.34,0.0,Supermercado
2024-08-01,SKU-091,Centro-Oeste,19,0,331.74,0.0,Atacado
2024-09-01,SKU-091,Centro-Oeste,38,0,663.48,0.0,Supermercado
2024-10-01,SKU-091,Centro-Oeste,32,0,558.72,0.0,Atacado
2024-11-01,SKU-091,Centro-Oeste,7,0,122.22,0.0,Atacado
2024-12-01,SKU-091,Centro-Oeste,16,0,279.36,0.0,Atacado
2024-01-01,SKU-092,Sul,20,0,223.8,0.0,Farmácia
2024-02-01,SKU-092,Sul,11,0,123.09,0.0,Farmácia
2024-03-01,SKU-092,Sul,31,0,346.89,0.0,Supermercado
2024-04-01,SKU-092,Sul,24,0,268.56,0.0,Atacado
2024-05-01,SKU-092,Sul,6,0,67.14,0.0,Supermercado
2024-06-01,SKU-092,Sul,9,0,100.71,0.0,Farmácia
2024-07-01,SKU-092,Sul,23,0,257.37,0.0,Farmácia
2024-08-01,SKU-092,Sul,33,0,369.27,0.0,Supermercado
2024-09-01,SKU-092,Sul,21,0,234.99,0.0,Supermercado
2024-10-01,SKU-092,Sul,37,0,414.03,0.0,Farmácia
2024-11-01,SKU-092,Sul,14,0,156.66,0.0,Farmácia
2024-12-01,SKU-092,Sul,27,0,302.13,0.0,Atacado
2024-01-01,SKU-092,Sudeste,38,0,425.22,0.0,Atacado
2024-02-01,SKU-092,Sudeste,30,0,335.7,0.0,Farmácia
2024-03-01,SKU-092,Sudeste,8,0,89.52,0.0,Farmácia
2024-04-01,SKU-092,Sudeste,22,0,246.18,0.0,Supermercado
2024-05-01,SKU-092,Sudeste,37,0,414.03,0.0,Atacado
2024-06-01,SKU-092,Sudeste,21,0,234.99,0.0,Atacado
2024-07-01,SKU-092,Sudeste,25,0,279.75,0.0,Atacado
2024-08-01,SKU-092,Sudeste,9,0,100.71,0.0,Atacado
2024-09-01,SKU-092,Sudeste,29,0,324.51,0.0,Farmácia
2024-10-01,SKU-092,Sudeste,14,0,156.66,0.0,Farmácia
2024-11-01,SKU-092,Sudeste,20,0,223.8,0.0,Farmácia
2024-12-01,SKU-092,Sudeste,10,0,111.9,0.0,Farmácia
2024-01-01,SKU-092,Centro-Oeste,21,0,234.99,0.0,Atacado
2024-02-01,SKU-092,Centro-Oeste,32,0,358.08,0.0,Atacado
2024-03-01,SKU-092,Centro-Oeste,31,0,346.89,0.0,Supermercado
2024-04-01,SKU-092,Centro-Oeste,27,0,302.13,0.0,Atacado
2024-05-01,SKU-092,Centro-Oeste,12,0,134.28,0.0,Supermercado
2024-06-01,SKU-092,Centro-Oeste,30,0,335.7,0.0,Supermercado
2024-07-01,SKU-092,Centro-Oeste,36,0,402.84,0.0,Supermercado
2024-08-01,SKU-092,Centro-Oeste,11,0,123.09,0.0,Atacado
2024-09-01,SKU-092,Centro-Oeste,6,0,67.14,0.0,Farmácia
2024-10-01,SKU-092,Centro-Oeste,27,0,302.13,0.0,Supermercado
2024-11-01,SKU-092,Centro-Oeste,24,0,268.56,0.0,Farmácia
2024-12-01,SKU-092,Centro-Oeste,37,0,414.03,0.0,Farmácia
2024-01-01,SKU-093,Sul,30,0,390.6,0.0,Atacado
2024-02-01,SKU-093,Sul,11,0,143.22,0.0,Supermercado
2024-03-01,SKU-093,Sul,22,0,286.44,0.0,Supermercado
2024-04-01,SKU-093,Sul,7,0,91.14,0.0,Supermercado
2024-05-01,SKU-093,Sul,29,0,377.58,0.0,Atacado
2024-06-01,SKU-093,Sul,25,0,325.5,0.0,Farmácia
2024-07-01,SKU-093,Sul,13,0,169.26,0.0,Farmácia
2024-08-01,SKU-093,Sul,19,0,247.38,0.0,Farmácia
2024-09-01,SKU-093,Sul,35,0,455.7,0.0,Farmácia
2024-10-01,SKU-093,Sul,22,0,286.44,0.0,Farmácia
2024-11-01,SKU-093,Sul,40,0,520.8,0.0,Atacado
2024-12-01,SKU-093,Sul,29,0,377.58,0.0,Supermercado
2024-01-01,SKU-093,Sudeste,11,0,143.22,0.0,Supermercado
2024-02-01,SKU-093,Sudeste,31,0,403.62,0.0,Farmácia
2024-03-01,SKU-093,Sudeste,18,0,234.36,0.0,Farmácia
2024-04-01,SKU-093,Sudeste,28,0,364.56,0.0,Atacado
2024-05-01,SKU-093,Sudeste,36,0,468.72,0.0,Supermercado
2024-06-01,SKU-093,Sudeste,25,0,325.5,0.0,Supermercado
2024-07-01,SKU-093,Sudeste,30,0,390.6,0.0,Atacado
2024-08-01,SKU-093,Sudeste,37,0,481.74,0.0,Farmácia
2024-09-01,SKU-093,Sudeste,5,0,65.1,0.0,Atacado
2024-10-01,SKU-093,Sudeste,25,0,325.5,0.0,Atacado
2024-11-01,SKU-093,Sudeste,17,0,221.34,0.0,Atacado
2024-12-01,SKU-093,Sudeste,20,0,260.4,0.0,Atacado
2024-01-01,SKU-093,Centro-Oeste,7,0,91.14,0.0,Supermercado
2024-02-01,SKU-093,Centro-Oeste,19,0,247.38,0.0,Atacado
2024-03-01,SKU-093,Centro-Oeste,22,0,286.44,0.0,Supermercado
2024-04-01,SKU-093,Centro-Oeste,22,0,286.44,0.0,Atacado
2024-05-01,SKU-093,Centro-Oeste,35,0,455.7,0.0,Farmácia
2024-06-01,SKU-093,Centro-Oeste,38,0,494.76,0.0,Atacado
2024-07-01,SKU-093,Centro-Oeste,39,0,507.78,0.0,Supermercado
2024-08-01,SKU-093,Centro-Oeste,12,0,156.24,0.0,Atacado
2024-09-01,SKU-093,Centro-Oeste,16,0,208.32,0.0,Atacado
2024-10-01,SKU-093,Centro-Oeste,32,0,416.64,0.0,Farmácia
2024-11-01,SKU-093,Centro-Oeste,29,0,377.58,0.0,Atacado
2024-12-01,SKU-093,Centro-Oeste,29,0,377.58,0.0,Supermercado
2024-01-01,SKU-094,Sul,17,0,121.89,0.0,Atacado
2024-02-01,SKU-094,Sul,28,0,200.76,0.0,Farmácia
2024-03-01,SKU-094,Sul,31,0,222.27,0.0,Atacado
2024-04-01,SKU-094,Sul,34,0,243.78,0.0,Farmácia
2024-05-01,SKU-094,Sul,15,0,107.55,0.0,Supermercado
2024-06-01,SKU-094,Sul,20,0,143.4,0.0,Farmácia
2024-07-01,SKU-094,Sul,39,0,279.63,0.0,Supermercado
2024-08-01,SKU-094,Sul,10,0,71.7,0.0,Farmácia
2024-09-01,SKU-094,Sul,35,0,250.95,0.0,Farmácia
2024-10-01,SKU-094,Sul,19,0,136.23,0.0,Supermercado
2024-11-01,SKU-094,Sul,12,0,86.04,0.0,Supermercado
2024-12-01,SKU-094,Sul,18,0,129.06,0.0,Atacado
2024-01-01,SKU-094,Sudeste,27,0,193.59,0.0,Atacado
2024-02-01,SKU-094,Sudeste,35,0,250.95,0.0,Supermercado
2024-03-01,SKU-094,Sudeste,7,0,50.19,0.0,Atacado
2024-04-01,SKU-094,Sudeste,13,0,93.21,0.0,Farmácia
2024-05-01,SKU-094,Sudeste,6,0,43.02,0.0,Atacado
2024-06-01,SKU-094,Sudeste,34,0,243.78,0.0,Farmácia
2024-07-01,SKU-094,Sudeste,10,0,71.7,0.0,Supermercado
2024-08-01,SKU-094,Sudeste,6,0,43.02,0.0,Atacado
2024-09-01,SKU-094,Sudeste,13,0,93.21,0.0,Supermercado
2024-10-01,SKU-094,Sudeste,23,0,164.91,0.0,Atacado
2024-11-01,SKU-094,Sudeste,6,0,43.02,0.0,Supermercado
2024-12-01,SKU-094,Sudeste,29,0,207.93,0.0,Farmácia
2024-01-01,SKU-094,Centro-Oeste,23,0,164.91,0.0,Atacado
2024-02-01,SKU-094,Centro-Oeste,34,0,243.78,0.0,Supermercado
2024-03-01,SKU-094,Centro-Oeste,28,0,200.76,0.0,Farmácia
2024-04-01,SKU-094,Centro-Oeste,18,0,129.06,0.0,Atacado
2024-05-01,SKU-094,Centro-Oeste,11,0,78.87,0.0,Supermercado
2024-06-01,SKU-094,Centro-Oeste,23,0,164.91,0.0,Atacado
2024-07-01,SKU-094,Centro-Oeste,20,0,143.4,0.0,Atacado
2024-08-01,SKU-094,Centro-Oeste,9,0,64.53,0.0,Atacado
2024-09-01,SKU-094,Centro-Oeste,18,0,129.06,0.0,Farmácia
2024-10-01,SKU-094,Centro-Oeste,20,0,143.4,0.0,Farmácia
2024-11-01,SKU-094,Centro-Oeste,12,0,86.04,0.0,Atacado
2024-12-01,SKU-094,Centro-Oeste,32,0,229.44,0.0,Atacado
2024-01-01,SKU-095,Sul,32,0,225.92,0.0,Atacado
2024-02-01,SKU-095,Sul,8,0,56.48,0.0,Supermercado
2024-03-01,SKU-095,Sul,32,0,225.92,0.0,Supermercado
2024-04-01,SKU-095,Sul,36,0,254.16,0.0,Atacado
2024-05-01,SKU-095,Sul,21,0,148.26,0.0,Atacado
